ticker,code,industry,included,excluded
300008.SZ,622020,Commercial & Professional Services,20091030,20150327
300008.SZ,622010,Capital Goods,20150328,
300009.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20091030,
300010.SZ,624510,Software & Services,20091030,20160107
300010.SZ,624510,Software & Services,20160108,
300011.SZ,622010,Capital Goods,20091030,
300012.SZ,622020,Commercial & Professional Services,20091030,
300013.SZ,622030,Transportation,20091030,
300014.SZ,622010,Capital Goods,20091030,
300015.SZ,623510,Health Care Equipment & Services,20091030,
300016.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20091030,
300017.SZ,624510,Software & Services,20091030,
300018.SZ,622010,Capital Goods,20091030,
300019.SZ,621510,Materials,20091030,
300020.SZ,624510,Software & Services,20091030,
300021.SZ,622010,Capital Goods,20091030,
300022.SZ,622550,Retailing,20091030,
300023.SZ,621010,Energy,20091030,20160203
300023.SZ,624020,Diversified Financials,20160204,
300024.SZ,622010,Capital Goods,20091030,
300025.SZ,624520,Technology Hardware & Equipment,20091030,
300026.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20091030,
300027.SZ,622540,Media,20091030,
300028.SZ,622520,Consumer Durables & Apparel,20091030,
300029.SZ,624530,Semiconductors & Semiconductor Equipment,20091225,
300030.SZ,623510,Health Care Equipment & Services,20091225,
300031.SZ,622010,Capital Goods,20091225,20170316
300031.SZ,624510,Software & Services,20170317,
300032.SZ,624520,Technology Hardware & Equipment,20091225,
300033.SZ,624510,Software & Services,20091225,20200713
300033.SZ,624020,Diversified Financials,20200714,
300034.SZ,621510,Materials,20091225,
300035.SZ,622010,Capital Goods,20091225,
300036.SZ,624510,Software & Services,20091225,
300037.SZ,621510,Materials,20100108,
300038.SZ,624520,Technology Hardware & Equipment,20100108,20180323
300038.SZ,624510,Software & Services,20180324,
300039.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20100108,
300040.SZ,622010,Capital Goods,20100108,
300041.SZ,621510,Materials,20100108,
300042.SZ,624520,Technology Hardware & Equipment,20100108,
300043.SZ,622520,Consumer Durables & Apparel,20100120,
300044.SZ,624510,Software & Services,20100120,
300045.SZ,624520,Technology Hardware & Equipment,20100120,
300046.SZ,624530,Semiconductors & Semiconductor Equipment,20100120,
300047.SZ,624510,Software & Services,20100120,
300048.SZ,622010,Capital Goods,20100120,
300049.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20100120,
300050.SZ,624520,Technology Hardware & Equipment,20100120,
300051.SZ,624510,Software & Services,20100211,
300052.SZ,624510,Software & Services,20100211,
300053.SZ,624530,Semiconductors & Semiconductor Equipment,20100211,
300054.SZ,621510,Materials,20100211,
300055.SZ,622020,Commercial & Professional Services,20100226,
300056.SZ,621510,Materials,20100226,20170606
300056.SZ,622010,Capital Goods,20170607,
300057.SZ,621510,Materials,20100226,20121024
300057.SZ,621510,Materials,20121025,
300058.SZ,622540,Media,20100226,
300059.SZ,624510,Software & Services,20100319,20180316
300059.SZ,624020,Diversified Financials,20180317,
300061.SZ,623510,Health Care Equipment & Services,20100319,20180423
300061.SZ,622550,Retailing,20180424,
300062.SZ,622010,Capital Goods,20100319,
300063.SZ,621510,Materials,20100326,20150922
300063.SZ,622540,Media,20150923,
300064.SZ,621510,Materials,20100326,
300065.SZ,624520,Technology Hardware & Equipment,20100326,
300066.SZ,622010,Capital Goods,20100326,
300067.SZ,621510,Materials,20100421,
300068.SZ,622010,Capital Goods,20100421,
300069.SZ,622010,Capital Goods,20100421,
300070.SZ,622020,Commercial & Professional Services,20100421,
300071.SZ,622020,Commercial & Professional Services,20100421,20150305
300071.SZ,622540,Media,20150306,
300072.SZ,622020,Commercial & Professional Services,20100427,
300073.SZ,621510,Materials,20100427,
300074.SZ,624510,Software & Services,20100427,
300075.SZ,624510,Software & Services,20100427,
300076.SZ,624520,Technology Hardware & Equipment,20100430,
300077.SZ,624530,Semiconductors & Semiconductor Equipment,20100430,
300078.SZ,624520,Technology Hardware & Equipment,20100430,
300079.SZ,624510,Software & Services,20100430,
300080.SZ,621510,Materials,20100625,20180416
300080.SZ,624530,Semiconductors & Semiconductor Equipment,20180417,
300081.SZ,622550,Retailing,20100520,20180809
300081.SZ,624510,Software & Services,20180810,
300082.SZ,621510,Materials,20100520,
300083.SZ,622520,Consumer Durables & Apparel,20100520,20101111
300083.SZ,624520,Technology Hardware & Equipment,20101112,
300084.SZ,621010,Energy,20100520,
300085.SZ,624510,Software & Services,20100526,
300086.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20100526,
300087.SZ,623020,"Food, Beverage & Tobacco",20100526,
300088.SZ,624520,Technology Hardware & Equipment,20100526,
300089.SZ,622520,Consumer Durables & Apparel,20100625,20180827
300089.SZ,622530,Consumer Services,20180828,
300090.SZ,622010,Capital Goods,20100625,20150412
300090.SZ,622020,Commercial & Professional Services,20150413,
300091.SZ,622010,Capital Goods,20100625,
300092.SZ,622010,Capital Goods,20100708,
300093.SZ,621510,Materials,20100708,
300094.SZ,623020,"Food, Beverage & Tobacco",20100708,
300095.SZ,622010,Capital Goods,20100728,
300096.SZ,624510,Software & Services,20100728,
300097.SZ,622010,Capital Goods,20100728,
300098.SZ,624510,Software & Services,20100728,
300099.SZ,624520,Technology Hardware & Equipment,20100806,
300100.SZ,622510,Automobiles & Components,20100806,
300101.SZ,622010,Capital Goods,20100806,
300102.SZ,624530,Semiconductors & Semiconductor Equipment,20100812,
300103.SZ,622010,Capital Goods,20100812,
300104.SZ,624510,Software & Services,20100812,
300105.SZ,622010,Capital Goods,20100820,
300106.SZ,623020,"Food, Beverage & Tobacco",20100820,
300107.SZ,621510,Materials,20100820,
300108.SZ,621510,Materials,20100825,20150630
300108.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20150701,
300109.SZ,621510,Materials,20100825,
300110.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20100825,
300111.SZ,624530,Semiconductors & Semiconductor Equipment,20100827,
300112.SZ,622010,Capital Goods,20100827,
300113.SZ,624510,Software & Services,20100827,
300114.SZ,624520,Technology Hardware & Equipment,20100827,
300115.SZ,624520,Technology Hardware & Equipment,20100902,
300116.SZ,621510,Materials,20100902,20160720
300116.SZ,622010,Capital Goods,20160721,
300117.SZ,622010,Capital Goods,20100902,
300118.SZ,624530,Semiconductors & Semiconductor Equipment,20100902,
300119.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20100917,
300120.SZ,622010,Capital Goods,20100917,20180628
300120.SZ,624520,Technology Hardware & Equipment,20180629,
300121.SZ,621510,Materials,20100917,
300122.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20100928,
300123.SZ,622010,Capital Goods,20100928,20180730
300123.SZ,622010,Capital Goods,20180731,
300124.SZ,622010,Capital Goods,20100928,
300125.SZ,622010,Capital Goods,20101013,20160203
300125.SZ,625510,Utilities,20160204,
300126.SZ,622010,Capital Goods,20101013,
300127.SZ,621510,Materials,20101013,
300128.SZ,624520,Technology Hardware & Equipment,20101013,
300129.SZ,622010,Capital Goods,20101019,
300130.SZ,624520,Technology Hardware & Equipment,20101019,
300131.SZ,624520,Technology Hardware & Equipment,20101019,
300132.SZ,621510,Materials,20101026,
300133.SZ,622540,Media,20101026,
300134.SZ,624520,Technology Hardware & Equipment,20101026,
300135.SZ,621510,Materials,20101026,
300136.SZ,624520,Technology Hardware & Equipment,20101105,
300137.SZ,624520,Technology Hardware & Equipment,20101105,
300138.SZ,623020,"Food, Beverage & Tobacco",20101105,
300139.SZ,624530,Semiconductors & Semiconductor Equipment,20101112,
300140.SZ,622010,Capital Goods,20101112,20140504
300140.SZ,622010,Capital Goods,20140505,20170418
300140.SZ,622020,Commercial & Professional Services,20170419,
300141.SZ,622010,Capital Goods,20101112,
300142.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20101112,
300143.SZ,623020,"Food, Beverage & Tobacco",20101209,20170705
300143.SZ,623510,Health Care Equipment & Services,20170706,
300144.SZ,622530,Consumer Services,20101209,
300145.SZ,622010,Capital Goods,20101209,20160425
300145.SZ,622020,Commercial & Professional Services,20160426,
300146.SZ,623020,"Food, Beverage & Tobacco",20101215,
300147.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20101215,
300148.SZ,622540,Media,20101215,20150810
300148.SZ,624510,Software & Services,20150811,
300149.SZ,623020,"Food, Beverage & Tobacco",20101222,20180613
300149.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20180614,
300150.SZ,624510,Software & Services,20060123,
300151.SZ,622010,Capital Goods,20101222,
300152.SZ,622010,Capital Goods,20101229,20120219
300152.SZ,622010,Capital Goods,20120220,20150817
300152.SZ,622020,Commercial & Professional Services,20150818,
300153.SZ,622010,Capital Goods,20101229,
300154.SZ,622010,Capital Goods,20101229,
300155.SZ,624520,Technology Hardware & Equipment,20110107,
300156.SZ,622010,Capital Goods,20110107,
300157.SZ,621010,Energy,20110107,
300158.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110107,
300159.SZ,622010,Capital Goods,20110107,20170327
300159.SZ,622010,Capital Goods,20170328,
300160.SZ,622520,Consumer Durables & Apparel,20110113,
300161.SZ,622010,Capital Goods,20110113,
300162.SZ,624520,Technology Hardware & Equipment,20110113,
300163.SZ,621510,Materials,20110113,
300164.SZ,621010,Energy,20110113,
300165.SZ,624520,Technology Hardware & Equipment,20110125,
300166.SZ,624510,Software & Services,20110125,
300167.SZ,624510,Software & Services,20110125,
300168.SZ,624510,Software & Services,20110125,
300169.SZ,621510,Materials,20110125,
300170.SZ,624510,Software & Services,20110201,
300171.SZ,622010,Capital Goods,20110201,
300172.SZ,622020,Commercial & Professional Services,20110201,
300173.SZ,622010,Capital Goods,20110201,
300174.SZ,621510,Materials,20110201,
300175.SZ,623020,"Food, Beverage & Tobacco",20110215,
300176.SZ,622510,Automobiles & Components,20110215,
300177.SZ,622010,Capital Goods,20110215,
300178.SZ,622530,Consumer Services,20110215,
300179.SZ,621510,Materials,20110215,
300180.SZ,621510,Materials,20110222,
300181.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110222,
300182.SZ,624510,Software & Services,20110222,
300183.SZ,624530,Semiconductors & Semiconductor Equipment,20110222,
300184.SZ,624520,Technology Hardware & Equipment,20110222,
300185.SZ,622010,Capital Goods,20110308,
300186.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110308,20151102
300187.SZ,622020,Commercial & Professional Services,20110308,
300188.SZ,624510,Software & Services,20110316,
300189.SZ,623020,"Food, Beverage & Tobacco",20110316,
300190.SZ,622020,Commercial & Professional Services,20110316,
300191.SZ,621010,Energy,20110316,
300192.SZ,621510,Materials,20110322,20210413
300192.SZ,622530,Consumer Services,20210414,
300193.SZ,622010,Capital Goods,20110322,
300194.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110322,
300195.SZ,622010,Capital Goods,20110329,
300196.SZ,621510,Materials,20110329,
300197.SZ,622010,Capital Goods,20110329,
300198.SZ,622010,Capital Goods,20110407,
300199.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110407,
300200.SZ,621510,Materials,20110407,
300201.SZ,622010,Capital Goods,20110407,
300202.SZ,624520,Technology Hardware & Equipment,20110415,
300203.SZ,624520,Technology Hardware & Equipment,20110415,
300204.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110415,
300205.SZ,624520,Technology Hardware & Equipment,20110421,
300206.SZ,623510,Health Care Equipment & Services,20110421,
300207.SZ,622010,Capital Goods,20110421,
300208.SZ,622010,Capital Goods,20110426,20190424
300208.SZ,622010,Capital Goods,20190425,
300209.SZ,624510,Software & Services,20110426,
300210.SZ,622010,Capital Goods,20110426,
300211.SZ,624520,Technology Hardware & Equipment,20110505,
300212.SZ,624510,Software & Services,20110505,
300213.SZ,624520,Technology Hardware & Equipment,20110505,
300214.SZ,621510,Materials,20110511,
300215.SZ,622020,Commercial & Professional Services,20110511,
300216.SZ,622010,Capital Goods,20110511,
300217.SZ,622520,Consumer Durables & Apparel,20110518,
300218.SZ,621510,Materials,20110518,
300219.SZ,624530,Semiconductors & Semiconductor Equipment,20110518,
300220.SZ,624520,Technology Hardware & Equipment,20110525,
300221.SZ,621510,Materials,20110525,
300222.SZ,622010,Capital Goods,20110525,20170329
300222.SZ,622010,Capital Goods,20170330,
300223.SZ,624530,Semiconductors & Semiconductor Equipment,20110531,
300224.SZ,621510,Materials,20110531,
300225.SZ,621510,Materials,20110531,
300226.SZ,624510,Software & Services,20110608,
300227.SZ,624520,Technology Hardware & Equipment,20110608,
300228.SZ,622010,Capital Goods,20110608,
300229.SZ,624510,Software & Services,20110615,
300230.SZ,622010,Capital Goods,20110615,
300231.SZ,624510,Software & Services,20110615,
300232.SZ,624520,Technology Hardware & Equipment,20110622,
300233.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110622,
300234.SZ,621510,Materials,20110622,20120409
300234.SZ,622010,Capital Goods,20120410,
300235.SZ,624510,Software & Services,20110629,
300236.SZ,621510,Materials,20110629,
300237.SZ,622510,Automobiles & Components,20110629,20160324
300237.SZ,622010,Capital Goods,20160325,
300238.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110706,
300239.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110706,
300240.SZ,622030,Transportation,20110706,
300241.SZ,624530,Semiconductors & Semiconductor Equipment,20110712,
300242.SZ,622010,Capital Goods,20110712,20150105
300242.SZ,622540,Media,20150106,
300243.SZ,621510,Materials,20110712,
300244.SZ,623510,Health Care Equipment & Services,20110719,
300245.SZ,624510,Software & Services,20110719,
300246.SZ,623510,Health Care Equipment & Services,20110719,
300247.SZ,622520,Consumer Durables & Apparel,20110729,
300248.SZ,624510,Software & Services,20110729,
300249.SZ,622010,Capital Goods,20110803,20150323
300249.SZ,622020,Commercial & Professional Services,20150324,
300250.SZ,624520,Technology Hardware & Equipment,20110803,
300251.SZ,622540,Media,20110803,
300252.SZ,622010,Capital Goods,20110818,20150330
300252.SZ,624520,Technology Hardware & Equipment,20150331,
300253.SZ,624510,Software & Services,20110818,
300254.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110819,
300255.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110819,20120528
300255.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20120529,
300256.SZ,624520,Technology Hardware & Equipment,20110819,
300257.SZ,622010,Capital Goods,20110819,
300258.SZ,622510,Automobiles & Components,20110826,
300259.SZ,622010,Capital Goods,20110831,
300260.SZ,622010,Capital Goods,20110906,
300261.SZ,621510,Materials,20110906,
300262.SZ,622020,Commercial & Professional Services,20110916,
300263.SZ,622010,Capital Goods,20110916,
300264.SZ,624510,Software & Services,20110916,
300265.SZ,622010,Capital Goods,20110916,
300266.SZ,622010,Capital Goods,20110927,20150126
300266.SZ,622020,Commercial & Professional Services,20150127,
300267.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20110927,
300268.SZ,623020,"Food, Beverage & Tobacco",20110927,
300269.SZ,624520,Technology Hardware & Equipment,20111012,20150315
300269.SZ,622540,Media,20150316,
300270.SZ,624520,Technology Hardware & Equipment,20111012,
300271.SZ,624510,Software & Services,20111026,
300272.SZ,622520,Consumer Durables & Apparel,20111102,20150323
300272.SZ,622520,Consumer Durables & Apparel,20150324,
300273.SZ,623510,Health Care Equipment & Services,20111026,
300274.SZ,622010,Capital Goods,20111102,
300275.SZ,624520,Technology Hardware & Equipment,20111102,
300276.SZ,622010,Capital Goods,20111115,
300277.SZ,624510,Software & Services,20111123,
300278.SZ,622010,Capital Goods,20111216,
300279.SZ,624520,Technology Hardware & Equipment,20111229,
300280.SZ,622010,Capital Goods,20111229,20180730
300280.SZ,622540,Media,20180731,
300281.SZ,622010,Capital Goods,20111229,
300282.SZ,624520,Technology Hardware & Equipment,20111229,20180522
300282.SZ,622530,Consumer Services,20180523,
300283.SZ,622010,Capital Goods,20120110,
300284.SZ,622020,Commercial & Professional Services,20120110,
300285.SZ,621510,Materials,20120113,
300286.SZ,622010,Capital Goods,20120113,
300287.SZ,624510,Software & Services,20120201,
300288.SZ,624510,Software & Services,20120216,
300289.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20120216,
300290.SZ,624510,Software & Services,20120216,
300291.SZ,622540,Media,20120209,
300292.SZ,624510,Software & Services,20120229,
300293.SZ,622010,Capital Goods,20120308,
300294.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20120308,
300295.SZ,624510,Software & Services,20120315,
300296.SZ,624520,Technology Hardware & Equipment,20120315,
300297.SZ,624510,Software & Services,20120315,
300298.SZ,623510,Health Care Equipment & Services,20120319,
300299.SZ,624510,Software & Services,20120319,
300300.SZ,624510,Software & Services,20120319,
300301.SZ,624530,Semiconductors & Semiconductor Equipment,20120321,
300302.SZ,624510,Software & Services,20120321,
300303.SZ,624530,Semiconductors & Semiconductor Equipment,20120319,
